channel_id	cluster_id	classification
3481	19	cluster
3482	19	cluster
3483	19	cluster
3484	19	cluster
3485	19	cluster
3486	19	cluster
3487	19	cluster
3488	19	cluster
3489	19	cluster
3490	19	cluster
3491	19	cluster
3492	19	cluster
3493	19	cluster
3494	19	cluster
3495	19	cluster
3496	19	cluster
3497	19	cluster
3498	19	cluster
3499	19	cluster
3500	19	cluster
3501	19	cluster
3502	19	cluster
3503	19	cluster
3504	19	cluster
3505	19	cluster
3506	19	cluster
3507	19	cluster
3508	19	cluster
3509	19	cluster
3510	19	cluster
3511	19	cluster
3512	19	cluster
3513	19	cluster
3514	19	cluster
3515	-1	noise
3516	-1	noise
3517	-1	noise
3518	-1	noise
3519	-1	noise
3520	-1	noise
3521	-1	noise
3522	-1	noise
3523	-1	noise
3524	-1	noise
3525	-1	noise
3526	-1	noise
3527	-1	noise
3528	-1	noise
3529	-1	noise
3530	-1	noise
3531	-1	noise
3532	-1	noise
3533	-1	noise
3534	-1	noise
3535	-1	noise
3536	-1	noise
3537	-1	noise
3538	-1	noise
3539	-1	noise
3540	-1	noise
3541	-1	noise
3542	-1	noise
3543	-1	noise
3544	-1	noise
3545	-1	noise
3546	-1	noise
3547	-1	noise
3548	-1	noise
3549	-1	noise
3550	-1	noise
3551	-1	noise
3552	-1	noise
3553	-1	noise
3554	-1	noise
3555	-1	noise
3556	-1	noise
3557	-1	noise
3558	-1	noise
3559	-1	noise
3560	-1	noise
3561	-1	noise
3562	-1	noise
3563	-1	noise
3564	-1	noise
3565	-1	noise
3566	-1	noise
3567	-1	noise
3568	-1	noise
3569	-1	noise
3570	-1	noise
3571	-1	noise
3572	-1	noise
3573	-1	noise
3574	-1	noise
3575	-1	noise
3576	-1	noise
3577	-1	noise
3578	-1	noise
3579	-1	noise
3580	-1	noise
3581	-1	noise
3582	-1	noise
3583	-1	noise
3584	-1	noise
3585	-1	noise
3586	-1	noise
3587	-1	noise
3588	-1	noise
3589	-1	noise
3590	-1	noise
3591	-1	noise
3592	-1	noise
3593	-1	noise
3594	-1	noise
3595	-1	noise
3596	-1	noise
3597	-1	noise
3598	-1	noise
3599	-1	noise
3600	-1	noise
3601	-1	noise
3602	-1	noise
3603	-1	noise
3604	-1	noise
3605	-1	noise
3606	-1	noise
3607	-1	noise
3608	-1	noise
3609	-1	noise
3610	-1	noise
3611	-1	noise
3612	-1	noise
3613	-1	noise
3614	-1	noise
3615	-1	noise
3616	-1	noise
3617	-1	noise
3618	-1	noise
3619	-1	noise
3620	-1	noise
3621	-1	noise
3622	-1	noise
3623	-1	noise
3624	-1	noise
3625	-1	noise
3626	-1	noise
3627	-1	noise
3628	-1	noise
3629	-1	noise
3630	-1	noise
3631	-1	noise
3632	-1	noise
3633	-1	noise
3634	-1	noise
3635	-1	noise
3636	-1	noise
3637	-1	noise
3638	-1	noise
3639	-1	noise
3640	-1	noise
3641	-1	noise
3642	-1	noise
3643	-1	noise
3644	-1	noise
3645	-1	noise
3646	-1	noise
3647	-1	noise
3648	-1	noise
3649	-1	noise
3650	-1	noise
3651	-1	noise
3652	-1	noise
3653	-1	noise
3654	-1	noise
3655	-1	noise
3656	-1	noise
3657	-1	noise
3658	-1	noise
3659	-1	noise
3660	-1	noise
3661	-1	noise
3662	-1	noise
3663	-1	noise
3664	-1	noise
3665	20	cluster
3666	20	cluster
3667	20	cluster
3668	20	cluster
3669	20	cluster
3670	20	cluster
3671	20	cluster
3672	20	cluster
3673	20	cluster
3674	20	cluster
3675	20	cluster
3676	20	cluster
3677	20	cluster
3678	20	cluster
3679	20	cluster
3680	20	cluster
3681	20	cluster
3682	20	cluster
3683	20	cluster
3684	20	cluster
3685	20	cluster
3686	20	cluster
3687	20	cluster
3688	20	cluster
3689	20	cluster
3690	20	cluster
3691	20	cluster
3692	20	cluster
3693	20	cluster
3694	20	cluster
3695	20	cluster
3696	20	cluster
3697	20	cluster
3698	20	cluster
3699	20	cluster
3700	20	cluster
3701	20	cluster
3702	20	cluster
3703	20	cluster
3704	20	cluster
3705	20	cluster
3706	20	cluster
3707	20	cluster
3708	20	cluster
3709	20	cluster
3710	20	cluster
3711	20	cluster
3712	20	cluster
3713	20	cluster
3714	20	cluster
3715	20	cluster
3716	20	cluster
3717	20	cluster
3718	20	cluster
3719	20	cluster
3720	20	cluster
3721	20	cluster
3722	20	cluster
3723	20	cluster
3724	20	cluster
3725	20	cluster
3726	20	cluster
3727	20	cluster
3728	20	cluster
3729	20	cluster
3730	20	cluster
3731	20	cluster
3732	20	cluster
3733	20	cluster
3734	20	cluster
3735	20	cluster
3736	20	cluster
3737	20	cluster
3738	20	cluster
3739	20	cluster
3740	20	cluster
3741	20	cluster
3742	20	cluster
3743	20	cluster
3744	20	cluster
3745	20	cluster
3746	20	cluster
3747	20	cluster
3748	20	cluster
3749	20	cluster
3750	20	cluster
3751	20	cluster
3752	20	cluster
3753	20	cluster
3754	20	cluster
3755	20	cluster
3756	20	cluster
3757	20	cluster
3758	20	cluster
3759	20	cluster
3760	20	cluster
3761	20	cluster
3762	20	cluster
3763	20	cluster
3764	20	cluster
3765	20	cluster
3772	20	cluster
3773	20	cluster
3774	20	cluster
3775	20	cluster
3776	20	cluster
3777	20	cluster
3778	20	cluster
3779	20	cluster
3780	20	cluster
3781	20	cluster
3782	20	cluster
3783	20	cluster
3784	20	cluster
3785	20	cluster
3786	20	cluster
3787	20	cluster
3788	-1	noise
3789	-1	noise
3790	-1	noise
3791	-1	noise
3792	-1	noise
3793	-1	noise
3794	-1	noise
3795	-1	noise
3796	-1	noise
3797	-1	noise
3798	-1	noise
3799	-1	noise
3800	21	cluster
3801	21	cluster
3802	21	cluster
3803	21	cluster
3804	21	cluster
3805	21	cluster
3806	21	cluster
3807	21	cluster
3808	21	cluster
3809	21	cluster
3810	21	cluster
3811	21	cluster
3812	21	cluster
3813	21	cluster
3814	21	cluster
3815	21	cluster
3816	21	cluster
3817	21	cluster
3818	21	cluster
3819	21	cluster
3820	21	cluster
3821	21	cluster
3822	21	cluster
3823	21	cluster
3824	21	cluster
3825	21	cluster
3826	21	cluster
3827	21	cluster
3828	21	cluster
3829	21	cluster
3830	21	cluster
3831	21	cluster
3832	21	cluster
3833	21	cluster
3834	21	cluster
3835	21	cluster
3836	21	cluster
3837	21	cluster
3838	21	cluster
3839	21	cluster
3840	21	cluster
3841	21	cluster
3842	21	cluster
3843	21	cluster
3844	21	cluster
3845	21	cluster
3846	21	cluster
3847	21	cluster
3848	21	cluster
3849	21	cluster
3850	21	cluster
3851	21	cluster
3852	21	cluster
3853	21	cluster
3854	21	cluster
3855	21	cluster
3856	21	cluster
3857	21	cluster
3858	21	cluster
3859	21	cluster
3860	21	cluster
3861	21	cluster
3862	21	cluster
3863	21	cluster
3864	21	cluster
3865	21	cluster
3866	21	cluster
3867	21	cluster
3868	21	cluster
3869	21	cluster
3870	21	cluster
3871	21	cluster
3872	21	cluster
3873	21	cluster
3874	21	cluster
3875	21	cluster
3876	21	cluster
3877	21	cluster
3878	21	cluster
3879	21	cluster
3880	21	cluster
3881	21	cluster
3882	21	cluster
3883	21	cluster
3884	21	cluster
3885	21	cluster
3886	21	cluster
3887	21	cluster
3888	21	cluster
3889	21	cluster
3890	21	cluster
3891	21	cluster
3892	21	cluster
3893	21	cluster
3894	21	cluster
3895	21	cluster
3896	21	cluster
3897	-1	noise
3898	-1	noise
3899	-1	noise
3900	-1	noise
3901	-1	noise
3902	-1	noise
3903	-1	noise
3904	-1	noise
3905	-1	noise
3906	-1	noise
3907	-1	noise
3908	-1	noise
3909	-1	noise
3910	-1	noise
3911	-1	noise
3912	-1	noise
3913	-1	noise
3914	-1	noise
3915	-1	noise
3916	-1	noise
3917	-1	noise
3918	-1	noise
3919	-1	noise
3920	-1	noise
3921	-1	noise
3922	-1	noise
3923	-1	noise
3924	-1	noise
3925	-1	noise
3926	-1	noise
3927	-1	noise
3928	-1	noise
3929	-1	noise
3930	-1	noise
3931	-1	noise
3932	-1	noise
3933	-1	noise
3934	-1	noise
3935	-1	noise
3936	-1	noise
3937	-1	noise
3938	-1	noise
3939	-1	noise
3940	-1	noise
3941	-1	noise
3942	-1	noise
3943	-1	noise
3944	-1	noise
3945	-1	noise
3946	-1	noise
3947	-1	noise
3948	-1	noise
3949	-1	noise
3950	-1	noise
3951	-1	noise
3952	-1	noise
3953	-1	noise
3954	-1	noise
3955	-1	noise
3956	-1	noise
3957	-1	noise
3958	-1	noise
3959	-1	noise
3960	-1	noise
3961	-1	noise
3962	-1	noise
3963	-1	noise
3964	-1	noise
3965	-1	noise
3966	-1	noise
3967	-1	noise
3968	-1	noise
3969	-1	noise
3970	-1	noise
3971	-1	noise
3972	-1	noise
3981	-1	noise
3982	-1	noise
3983	-1	noise
3984	-1	noise
3985	-1	noise
3986	-1	noise
3987	-1	noise
3988	-1	noise
3989	-1	noise
3990	-1	noise
3991	-1	noise
3992	-1	noise
3993	-1	noise
3994	-1	noise
3995	-1	noise
3996	-1	noise
3997	-1	noise
3998	-1	noise
3999	-1	noise
4000	-1	noise
4001	-1	noise
4002	-1	noise
4003	-1	noise
4004	-1	noise
4005	-1	noise
4006	-1	noise
4007	-1	noise
4008	-1	noise
4009	-1	noise
4010	-1	noise
4011	-1	noise
4012	-1	noise
4013	-1	noise
4014	-1	noise
4015	-1	noise
4016	-1	noise
4017	-1	noise
4018	-1	noise
4019	-1	noise
4020	-1	noise
4021	-1	noise
4022	-1	noise
4023	-1	noise
4024	-1	noise
4025	-1	noise
4026	-1	noise
4027	-1	noise
4028	-1	noise
4029	-1	noise
4030	-1	noise
4031	-1	noise
4032	-1	noise
4033	-1	noise
4034	-1	noise
4035	-1	noise
4036	-1	noise
4037	-1	noise
4038	-1	noise
4039	-1	noise
4040	-1	noise
4041	-1	noise
4042	-1	noise
4043	-1	noise
4044	-1	noise
4045	-1	noise
4046	-1	noise
4047	-1	noise
4048	-1	noise
4049	-1	noise
4050	-1	noise
4051	-1	noise
4052	-1	noise
4053	-1	noise
4054	-1	noise
4063	-1	noise
4064	-1	noise
4065	-1	noise
4066	-1	noise
4067	-1	noise
4068	-1	noise
4069	-1	noise
4070	-1	noise
4071	-1	noise
4072	-1	noise
4073	-1	noise
4074	-1	noise
4075	-1	noise
4076	-1	noise
4077	-1	noise
4078	-1	noise
4079	-1	noise
4080	-1	noise
4081	-1	noise
4082	-1	noise
4083	-1	noise
4084	-1	noise
4085	-1	noise
4086	-1	noise
4087	-1	noise
4088	-1	noise
4089	-1	noise
4090	-1	noise
4091	-1	noise
4092	-1	noise
4093	-1	noise
4094	-1	noise
4095	-1	noise
4096	-1	noise
4097	-1	noise
4098	-1	noise
4099	-1	noise
4100	-1	noise
4101	-1	noise
4102	-1	noise
4103	-1	noise
4104	-1	noise
4105	-1	noise
4106	-1	noise
4107	-1	noise
4108	-1	noise
4109	-1	noise
4110	-1	noise
4111	-1	noise
4112	-1	noise
4113	-1	noise
4114	-1	noise
4115	-1	noise
4116	-1	noise
4117	-1	noise
4118	-1	noise
4119	-1	noise
4120	-1	noise
4121	-1	noise
4122	-1	noise
4123	-1	noise
4124	-1	noise
4125	-1	noise
4126	-1	noise
4127	-1	noise
4128	-1	noise
4129	-1	noise
4130	-1	noise
4131	-1	noise
4132	-1	noise
4133	-1	noise
4134	-1	noise
4135	-1	noise
4136	-1	noise
4137	-1	noise
4138	-1	noise
4139	22	cluster
4140	22	cluster
4141	22	cluster
4142	22	cluster
4143	22	cluster
4144	22	cluster
4145	22	cluster
4146	22	cluster
4147	22	cluster
4148	22	cluster
4149	22	cluster
4150	22	cluster
4151	22	cluster
4152	22	cluster
4153	22	cluster
4154	22	cluster
4155	22	cluster
4156	22	cluster
4157	22	cluster
4158	22	cluster
4159	22	cluster
4160	22	cluster
4161	22	cluster
4162	22	cluster
4163	22	cluster
4164	22	cluster
4165	22	cluster
4166	22	cluster
4167	22	cluster
4168	22	cluster
4169	22	cluster
4170	22	cluster
4171	22	cluster
4172	22	cluster
4173	22	cluster
4174	22	cluster
4175	22	cluster
4176	22	cluster
4177	22	cluster
4178	22	cluster
4179	22	cluster
4180	22	cluster
4181	22	cluster
4182	22	cluster
4183	22	cluster
4184	22	cluster
4185	22	cluster
4186	22	cluster
4187	22	cluster
4193	22	cluster
4194	-1	noise
4195	-1	noise
4196	-1	noise
4197	-1	noise
4198	-1	noise
4199	-1	noise
4200	-1	noise
4201	-1	noise
4202	-1	noise
4203	-1	noise
4204	-1	noise
4205	-1	noise
4206	-1	noise
4207	-1	noise
4208	-1	noise
4209	-1	noise
4210	-1	noise
4211	-1	noise
4212	-1	noise
4213	-1	noise
4214	-1	noise
4215	-1	noise
4216	-1	noise
4217	-1	noise
4218	-1	noise
4219	-1	noise
4220	-1	noise
4221	-1	noise
4222	-1	noise
4223	-1	noise
4224	-1	noise
4225	-1	noise
4226	-1	noise
4227	-1	noise
4228	-1	noise
4229	-1	noise
4230	-1	noise
4231	-1	noise
4232	-1	noise
4233	-1	noise
4234	-1	noise
4235	-1	noise
4236	23	cluster
4237	23	cluster
4238	23	cluster
4239	23	cluster
4240	23	cluster
4241	23	cluster
4242	23	cluster
4243	23	cluster
4244	23	cluster
4245	23	cluster
4246	23	cluster
4247	23	cluster
4248	23	cluster
4249	23	cluster
4250	23	cluster
4251	23	cluster
4252	23	cluster
4253	23	cluster
4254	23	cluster
4255	23	cluster
4256	23	cluster
4257	23	cluster
4258	23	cluster
4259	23	cluster
4260	23	cluster
4261	23	cluster
4262	23	cluster
4263	23	cluster
4264	23	cluster
4265	23	cluster
4266	23	cluster
4267	23	cluster
4268	23	cluster
4269	23	cluster
4270	23	cluster
4271	23	cluster
4272	23	cluster
4273	23	cluster
4274	23	cluster
4275	23	cluster
4276	23	cluster
4277	23	cluster
4278	23	cluster
4279	23	cluster
4280	23	cluster
4281	23	cluster
4282	23	cluster
4283	23	cluster
4284	23	cluster
4285	23	cluster
4286	23	cluster
4287	23	cluster
4288	23	cluster
4289	23	cluster
4290	23	cluster
4291	23	cluster
4292	23	cluster
4293	23	cluster
4294	23	cluster
4295	23	cluster
4296	23	cluster
4297	23	cluster
4298	23	cluster
4299	23	cluster
4300	23	cluster
4301	23	cluster
4302	23	cluster
4303	23	cluster
4304	23	cluster
4305	23	cluster
4306	23	cluster
4307	23	cluster
4308	23	cluster
4309	23	cluster
4310	23	cluster
4311	23	cluster
4312	23	cluster
4313	23	cluster
4314	23	cluster
4315	23	cluster
4316	23	cluster
4317	23	cluster
4318	23	cluster
4319	23	cluster
4320	23	cluster
4321	23	cluster
4322	23	cluster
4323	23	cluster
4324	23	cluster
4325	23	cluster
4326	23	cluster
4327	23	cluster
4328	23	cluster
4329	23	cluster
4330	23	cluster
4331	23	cluster
4332	23	cluster
4333	23	cluster
4334	23	cluster
4335	23	cluster
4336	23	cluster
4337	23	cluster
4338	23	cluster
4339	23	cluster
4340	23	cluster
4341	23	cluster
4342	23	cluster
4343	23	cluster
4344	23	cluster
4345	23	cluster
4346	23	cluster
4347	23	cluster
4348	23	cluster
4349	23	cluster
4350	23	cluster
4351	23	cluster
4352	23	cluster
4353	23	cluster
4354	23	cluster
4355	23	cluster
4356	23	cluster
4357	23	cluster
4358	23	cluster
4359	23	cluster
4360	23	cluster
4361	23	cluster
4362	23	cluster
4363	23	cluster
4364	23	cluster
4365	23	cluster
4366	23	cluster
4367	23	cluster
4368	23	cluster
4369	23	cluster
4370	23	cluster
4371	23	cluster
4372	23	cluster
4373	-1	noise
4374	-1	noise
4375	-1	noise
4376	-1	noise
4377	-1	noise
4378	-1	noise
4379	-1	noise
4380	-1	noise
4381	-1	noise
4382	-1	noise
4383	-1	noise
4384	-1	noise
4385	-1	noise
4386	-1	noise
4387	-1	noise
4388	-1	noise
4389	-1	noise
4390	-1	noise
4391	-1	noise
4392	-1	noise
4393	-1	noise
4394	-1	noise
4395	-1	noise
4396	-1	noise
4397	-1	noise
4398	-1	noise
4399	-1	noise
4400	-1	noise
4401	-1	noise
4402	-1	noise
4403	-1	noise
4404	-1	noise
4405	-1	noise
4406	-1	noise
4407	-1	noise
4408	-1	noise
4409	-1	noise
4410	-1	noise
4411	-1	noise
4412	-1	noise
4413	-1	noise
4414	-1	noise
4415	-1	noise
4416	-1	noise
4417	24	cluster
4418	24	cluster
4419	24	cluster
4420	24	cluster
4421	24	cluster
4422	24	cluster
4423	24	cluster
4424	24	cluster
4425	24	cluster
4426	24	cluster
4427	24	cluster
4428	24	cluster
4429	24	cluster
4430	24	cluster
4431	24	cluster
4432	24	cluster
4433	24	cluster
4434	24	cluster
4435	24	cluster
4436	24	cluster
4437	24	cluster
4438	24	cluster
4439	24	cluster
4440	24	cluster
4441	24	cluster
4442	24	cluster
4443	24	cluster
4444	24	cluster
4445	24	cluster
4446	24	cluster
4447	24	cluster
4448	24	cluster
4449	24	cluster
4450	24	cluster
4451	24	cluster
4452	24	cluster
4453	24	cluster
4454	24	cluster
4455	24	cluster
4456	24	cluster
4457	24	cluster
4458	24	cluster
4459	24	cluster
4460	24	cluster
4461	24	cluster
4462	24	cluster
4463	24	cluster
4464	24	cluster
4465	24	cluster
4466	24	cluster
4467	24	cluster
4468	24	cluster
4469	24	cluster
4470	24	cluster
4471	24	cluster
4472	24	cluster
4473	24	cluster
4474	24	cluster
4475	24	cluster
4476	24	cluster
4477	24	cluster
4478	24	cluster
4479	24	cluster
4480	24	cluster
4481	24	cluster
4482	24	cluster
4483	-1	noise
4484	-1	noise
4485	-1	noise
4486	-1	noise
4487	-1	noise
4488	-1	noise
4489	-1	noise
4490	-1	noise
4491	-1	noise
4492	-1	noise
4493	-1	noise
4494	-1	noise
4495	-1	noise
4496	-1	noise
4497	-1	noise
4498	-1	noise
4499	-1	noise
4500	-1	noise
4501	-1	noise
4502	-1	noise
4503	-1	noise
4504	-1	noise
4505	-1	noise
4506	-1	noise
4507	-1	noise
4508	-1	noise
4509	-1	noise
4510	-1	noise
4511	-1	noise
4512	-1	noise
4513	-1	noise
4514	-1	noise
4515	-1	noise
4516	-1	noise
4517	-1	noise
4518	-1	noise
4519	-1	noise
4520	-1	noise
4521	-1	noise
4522	-1	noise
4523	-1	noise
4524	-1	noise
4525	-1	noise
4526	-1	noise
4527	-1	noise
4528	-1	noise
4529	-1	noise
4530	-1	noise
4531	-1	noise
4532	-1	noise
4533	-1	noise
4534	-1	noise
4535	-1	noise
4536	-1	noise
4537	-1	noise
4538	-1	noise
4539	-1	noise
4540	-1	noise
4541	-1	noise
4542	-1	noise
4543	-1	noise
4544	-1	noise
4545	-1	noise
4546	-1	noise
4547	-1	noise
4548	-1	noise
4549	-1	noise
4550	-1	noise
4551	-1	noise
4552	-1	noise
4553	-1	noise
4554	-1	noise
4555	-1	noise
4556	-1	noise
4557	-1	noise
4558	-1	noise
4559	-1	noise
4560	-1	noise
4561	-1	noise
4562	-1	noise
4563	-1	noise
4564	-1	noise
4565	-1	noise
4566	-1	noise
4567	-1	noise
4568	-1	noise
4569	-1	noise
4570	-1	noise
4571	-1	noise
4572	-1	noise
4573	-1	noise
4574	-1	noise
4575	-1	noise
4576	-1	noise
4577	-1	noise
4578	-1	noise
